Event ID,Magnitude,Datetime UTC,Latitude,Longitude,Region,Depth(KM,Auth 
20181106_0000153,mb 4.2,2018-11-06T14:19:48.8Z,-4.75,132.33,"NEAR S COAST OF PAPUA, INDONESIA",10,NEIC
20181106_0000067,ml 3.6,2018-11-06T14:19:10.0Z,-23.37,-66.6,"JUJUY, ARGENTINA",148,GUC
20181106_0000079,m 3.5,2018-11-06T14:18:33.0Z,16.18,-97.62,"OAXACA, MEXICO",13,UNM
20181106_0000152,mb 4.5,2018-11-06T14:15:08.5Z,-9.86,66.13,MID-INDIAN RIDGE,10,NEIC
20181106_0000149,ml 2.9,2018-11-06T14:13:43.5Z,34.85,25.31,"CRETE, GREECE",1,THE
20181106_0000075,ml 3.2,2018-11-06T14:10:35.8Z,37.5,20.56,IONIAN SEA,14,THE
20181106_0000069,mb 4.5,2018-11-06T14:06:55.3Z,31.34,130.28,"KYUSHU, JAPAN",159,EMSC
20181106_0000085,m 3.7,2018-11-06T14:06:40.0Z,17.3,-100.9,"GUERRERO, MEXICO",32,UNM
20181106_0000065,ml 3.8,2018-11-06T13:35:34.0Z,-23.97,-67.22,"SALTA, ARGENTINA",246,GUC
20181106_0000066,ml 2.1,2018-11-06T13:34:56.0Z,38.91,26.49,NEAR THE COAST OF WESTERN TURKEY,6,DDA
20181106_0000068,ml 2.3,2018-11-06T13:34:21.8Z,37.63,20.61,IONIAN SEA,8,THE
20181106_0000072,ml 3.0,2018-11-06T13:25:59.2Z,37.63,20.64,IONIAN SEA,9,THE
20181106_0000086,m 3.7,2018-11-06T13:24:13.0Z,16.96,-94.23,"OAXACA, MEXICO",149,UNM
20181106_0000087,m 3.6,2018-11-06T13:22:32.0Z,16.82,-95.68,"OAXACA, MEXICO",49,UNM
20181106_0000062,ml 2.3,2018-11-06T13:17:32.3Z,19.14,-155.67,"ISLAND OF HAWAII, HAWAII",8,NEIR
20181106_0000089,m 4.0,2018-11-06T13:15:01.0Z,16.93,-96.34,"OAXACA, MEXICO",71,UNM
20181106_0000151,mb 4.9,2018-11-06T13:14:23.9Z,-15.2,-172.87,SAMOA ISLANDS REGION,10,NEIC
20181106_0000061,ml 2.6,2018-11-06T13:07:33.9Z,39.32,43.82,EASTERN TURKEY,10,EMSC
20181106_0000060,md 2.1,2018-11-06T12:50:54.1Z,37.29,-121.67,NORTHERN CALIFORNIA,3,NC
20181106_0000088,m 3.6,2018-11-06T12:45:56.0Z,16.24,-98.08,"OAXACA, MEXICO",9,UNM
20181106_0000090,m 3.6,2018-11-06T12:41:09.0Z,15.59,-95.12,"OFFSHORE OAXACA, MEXICO",59,UNM
20181106_0000063,ml 2.8,2018-11-06T12:40:12.6Z,37.21,20.41,IONIAN SEA,23,THE
20181106_0000091,m 3.6,2018-11-06T12:16:32.0Z,15.82,-98.39,"OFFSHORE OAXACA, MEXICO",13,UNM
20181106_0000057,md 2.0,2018-11-06T12:02:19.6Z,36.69,-121.31,CENTRAL CALIFORNIA,2,NC
20181106_0000056,md 2.0,2018-11-06T12:00:00.8Z,19.2,-155.46,"ISLAND OF HAWAII, HAWAII",32,NEIR
20181106_0000092,m 3.5,2018-11-06T11:58:31.0Z,15.64,-95.57,"OFFSHORE OAXACA, MEXICO",11,UNM
20181106_0000080,m 3.5,2018-11-06T11:55:33.0Z,16.39,-98.22,"OAXACA, MEXICO",24,UNM
20181106_0000054,md 2.1,2018-11-06T11:48:04.2Z,19.15,-155.47,"ISLAND OF HAWAII, HAWAII",33,NEIR
20181106_0000101,m 3.2,2018-11-06T11:34:02.0Z,-8.4,116.94,"LOMBOK REGION, INDONESIA",10,DJA
20181106_0000081,m 3.7,2018-11-06T11:30:44.0Z,16.73,-94.58,"OAXACA, MEXICO",114,UNM
20181106_0000147,ml 3.6,2018-11-06T11:22:06.5Z,37.59,20.83,IONIAN SEA,12,THE
20181106_0000052,mb 5.0,2018-11-06T11:19:28.1Z,-5.22,146.35,"EASTERN NEW GUINEA REG., P.N.G.",165,EMSC
20181106_0000058,ml 2.2,2018-11-06T11:15:49.8Z,37.15,36.28,CENTRAL TURKEY,4,DDA
20181106_0000082,m 4.0,2018-11-06T11:00:51.0Z,15.33,-92.12,GUATEMALA,178,UNM
20181106_0000050,m 2.3,2018-11-06T11:00:09.0Z,-34.43,116.78,WESTERN AUSTRALIA,3,AUST
20181106_0000064,m 3.0,2018-11-06T10:55:30.0Z,8.88,-83.29,COSTA RICA,65,UCR
20181106_0000102,m 3.4,2018-11-06T10:47:44.0Z,-2.74,119.31,"SULAWESI, INDONESIA",10,DJA
20181106_0000083,m 3.5,2018-11-06T10:19:24.0Z,16.32,-98,"OAXACA, MEXICO",5,UNM
20181106_0000045,ml 3.1,2018-11-06T09:34:57.0Z,-17.59,-69.77,SOUTHERN PERU,131,GUC
20181106_0000084,m 3.8,2018-11-06T09:33:30.0Z,16.43,-95.21,"OAXACA, MEXICO",76,UNM
20181106_0000044,ml 3.9,2018-11-06T09:24:06.5Z,37.22,20.67,IONIAN SEA,2,EMSC
20181106_0000042,ml 3.2,2018-11-06T09:17:52.0Z,-18.36,-69.64,"TARAPACA, CHILE",115,GUC
20181106_0000040,ml 2.5,2018-11-06T08:58:29.1Z,36.44,28.69,DODECANESE IS.-TURKEY BORDER REG,2,EMSC
20181106_0000039,mb 4.7,2018-11-06T08:31:01.1Z,-19.75,-69.46,"TARAPACA, CHILE",87,EMSC
20181106_0000146,ml 3.3,2018-11-06T08:15:48.5Z,37.51,20.41,IONIAN SEA,2,THE
20181106_0000038,ml 3.9,2018-11-06T07:46:46.2Z,37.63,20.54,IONIAN SEA,2,EMSC
20181106_0000145,ml 3.3,2018-11-06T07:42:35.8Z,37.49,20.33,IONIAN SEA,1,THE
20181106_0000144,ml 3.1,2018-11-06T07:29:05.7Z,37.17,20.54,IONIAN SEA,1,THE
20181106_0000143,ml 3.4,2018-11-06T07:03:37.8Z,37.53,20.37,IONIAN SEA,1,THE
20181106_0000033,ml 2.8,2018-11-06T06:55:23.3Z,40.33,-119.69,NEVADA,4,NN
20181106_0000103,m 4.8,2018-11-06T06:49:58.0Z,-8.5,116.93,"LOMBOK REGION, INDONESIA",10,DJA
20181106_0000035,ml 3.6,2018-11-06T06:41:21.7Z,37.7,20.8,IONIAN SEA,2,EMSC
20181106_0000059,ml 2.8,2018-11-06T06:39:35.5Z,37.19,20.63,IONIAN SEA,11,THE
20181106_0000030,ml 3.5,2018-11-06T06:35:51.6Z,36.15,-118.07,CENTRAL CALIFORNIA,1,NEIR
20181106_0000032,ml 3.0,2018-11-06T06:25:11.0Z,-34.57,-73.67,"OFF COAST OF O'HIGGINS, CHILE",38,GUC
20181106_0000029,ml 2.1,2018-11-06T06:18:11.1Z,40.31,-119.71,NEVADA,4,NN
20181106_0000049,ml 2.9,2018-11-06T06:17:50.1Z,37.61,20.51,IONIAN SEA,11,THE
20181106_0000041,ml 3.7,2018-11-06T06:16:25.9Z,37.42,20.66,IONIAN SEA,1,THE
20181106_0000104,m 3.4,2018-11-06T06:12:56.0Z,-8.38,116.56,"LOMBOK REGION, INDONESIA",10,DJA
20181106_0000093,md 2.0,2018-11-06T06:12:19.1Z,40.38,-120.75,NORTHERN CALIFORNIA,0,NC
20181106_0000047,m 2.0,2018-11-06T05:55:48.0Z,-32.49,138.35,NEAR COAST OF SOUTH AUSTRALIA,2,AUST
20181106_0000025,mb 4.7,2018-11-06T05:43:43.5Z,32.87,90.32,EASTERN XIZANG,10,EMSC
20181106_0000027,mb 4.8,2018-11-06T05:40:59.1Z,29.31,130.39,"RYUKYU ISLANDS, JAPAN",30,EMSC
20181106_0000023,ml 3.2,2018-11-06T05:39:43.0Z,40.89,43.33,EASTERN TURKEY,2,EMSC
20181106_0000026,ml 3.9,2018-11-06T05:38:26.2Z,37.63,20.87,IONIAN SEA,2,EMSC
20181106_0000024,m 4.2,2018-11-06T05:28:02.0Z,15.56,-95.13,"OFFSHORE OAXACA, MEXICO",16,UNM
20181106_0000022,mb 4.3,2018-11-06T05:01:02.1Z,15.57,-94.59,"OFFSHORE OAXACA, MEXICO",10,NEIC
20181106_0000020,ml 3.4,2018-11-06T04:53:02.5Z,61.39,-151.83,SOUTHERN ALASKA,111,NEIR
20181106_0000021,ml 3.7,2018-11-06T04:44:49.4Z,37.59,20.87,IONIAN SEA,2,EMSC
20181106_0000016,ml 2.3,2018-11-06T04:19:54.5Z,40.37,-120.75,NORTHERN CALIFORNIA,7,NN
20181106_0000017,ml 3.4,2018-11-06T04:15:56.0Z,-36.05,-73.77,"OFFSHORE BIO-BIO, CHILE",26,GUC
20181106_0000019,m 3.6,2018-11-06T04:14:50.0Z,12.52,-89,OFFSHORE EL SALVADOR,13,SNET
20181106_0000018,mb 4.3,2018-11-06T04:14:42.0Z,28.09,57.07,SOUTHERN IRAN,10,EMSC
20181106_0000142,ml 2.8,2018-11-06T04:11:29.1Z,56.35,-147.49,GULF OF ALASKA,16,NEIC
20181106_0000048,ml 3.5,2018-11-06T04:10:05.0Z,37.18,20.62,IONIAN SEA,1,THE
20181106_0000013,md 2.2,2018-11-06T04:02:41.5Z,19.4,-155.28,"ISLAND OF HAWAII, HAWAII",0,NEIR
20181106_0000014,ml 2.1,2018-11-06T04:00:48.2Z,44.64,10.69,NORTHERN ITALY,27,ROM
20181106_0000015,ml 2.2,2018-11-06T03:57:52.5Z,31.17,-103.29,WESTERN TEXAS,3,NEIC
20181106_0000012,ml 2.3,2018-11-06T03:51:22.8Z,42.98,12.87,CENTRAL ITALY,7,ROM
20181106_0000043,md 3.0,2018-11-06T03:27:50.3Z,18.98,-64.9,VIRGIN ISLANDS REGION,39,NEIR
20181106_0000011,mb 4.4,2018-11-06T03:18:42.6Z,-2.94,119.51,"SULAWESI, INDONESIA",25,NEIC
20181106_0000009,ml 2.1,2018-11-06T03:07:44.0Z,38.68,-8.45,PORTUGAL,1,INMG
20181106_0000051,ml 3.0,2018-11-06T03:04:08.5Z,37.6,20.49,IONIAN SEA,10,THE
20181106_0000055,ml 2.6,2018-11-06T02:12:53.6Z,36.2,21.6,SOUTHERN GREECE,13,THE
20181106_0000007,mb 5.3,2018-11-06T02:09:48.3Z,3.55,125.47,"KEPULAUAN SANGIHE, INDONESIA",10,EMSC
20181106_0000006,ml 3.1,2018-11-06T02:07:57.3Z,39.16,41.9,EASTERN TURKEY,5,EMSC
20181106_0000046,ml 3.1,2018-11-06T02:03:51.4Z,37.4,20.57,IONIAN SEA,4,THE
20181106_0000037,ml 3.2,2018-11-06T01:44:28.6Z,37.19,20.66,IONIAN SEA,1,THE
20181106_0000036,ml 3.5,2018-11-06T01:26:56.9Z,37.42,20.64,IONIAN SEA,4,THE
20181106_0000008,ml 3.3,2018-11-06T01:20:30.8Z,42.4,43.55,GEORGIA (SAK'ART'VELO),1,TIF
20181106_0000005,mb 4.9,2018-11-06T01:17:18.1Z,42.46,43.61,GEORGIA (SAK'ART'VELO),10,EMSC
20181106_0000004,mb 4.6,2018-11-06T01:00:13.7Z,-8.47,116.52,"LOMBOK REGION, INDONESIA",10,NEIC
20181106_0000053,ml 3.1,2018-11-06T00:59:15.7Z,37.63,20.51,IONIAN SEA,10,THE
20181106_0000010,ml 2.5,2018-11-06T00:51:09.0Z,18.06,-67.9,"ISLA DE MONA, PUERTO RICO",188,NEIC
20181106_0000034,ml 3.5,2018-11-06T00:45:17.8Z,37.48,20.51,IONIAN SEA,1,THE
20181106_0000031,ml 3.3,2018-11-06T00:43:48.0Z,37.19,20.68,IONIAN SEA,5,THE
20181106_0000001,ml 2.9,2018-11-06T00:32:24.9Z,45.23,18.52,CROATIA,2,EMSC
20181106_0000002,m 3.4,2018-11-06T00:25:25.0Z,-2.81,119.45,"SULAWESI, INDONESIA",10,DJA
20181106_0000003,ml 2.2,2018-11-06T00:25:20.7Z,19.85,-155.53,"ISLAND OF HAWAII, HAWAII",24,NEIR
20181106_0000028,ml 3.3,2018-11-06T00:09:46.4Z,37.64,20.53,IONIAN SEA,4,THE
20181105_0000108,ml 2.9,2018-11-05T23:36:34.9Z,36.83,-5.56,STRAIT OF GIBRALTAR,15,EMSC
20181105_0000106,m 4.1,2018-11-05T22:45:00.0Z,5.06,-75.57,COLOMBIA,108,RSNC
20181105_0000105,ml 2.2,2018-11-05T22:05:13.5Z,38.58,43.22,EASTERN TURKEY,2,DDA
20181105_0000104,ml 3.8,2018-11-05T21:54:58.0Z,-20.25,-69.03,"TARAPACA, CHILE",100,GUC
20181105_0000111,ml 2.6,2018-11-05T21:41:00.1Z,18.61,-64.3,VIRGIN ISLANDS REGION,35,NEIC
20181105_0000113,ml 2.1,2018-11-05T21:25:43.4Z,76.76,16.02,SVALBARD REGION,0,BER
20181105_0000103,mb 4.9,2018-11-05T21:05:10.6Z,-38.34,-93.65,WEST CHILE RISE,10,EMSC
20181105_0000102,mb 4.2,2018-11-05T20:32:08.7Z,34.58,46.27,WESTERN IRAN,10,EMSC
20181105_0000110,mb 4.3,2018-11-05T20:25:35.9Z,49.24,-129.41,"VANCOUVER ISLAND, CANADA REGION",10,NEIC
20181105_0000101,ml 2.9,2018-11-05T20:14:20.1Z,39.11,29.06,WESTERN TURKEY,5,EMSC
20181105_0000109,mb 4.5,2018-11-05T19:54:26.2Z,-49.64,163.83,"AUCKLAND ISLANDS, N.Z. REGION",10,NEIC
20181105_0000107,mb 4.6,2018-11-05T19:48:36.2Z,19.91,95.49,MYANMAR,10,NEIC
20181105_0000100,mb 4.5,2018-11-05T19:39:35.2Z,13.04,-90.42,OFFSHORE EL SALVADOR,10,NEIC
20181105_0000099,m 3.6,2018-11-05T18:57:01.0Z,-8.57,115.25,"BALI REGION, INDONESIA",18,DJA
20181105_0000134,mb 4.5,2018-11-05T18:56:29.2Z,-17.78,-177.83,FIJI REGION,600,NEIC
20181105_0000096,ml 2.9,2018-11-05T18:50:00.5Z,38.96,26.49,NEAR THE COAST OF WESTERN TURKEY,2,EMSC
20181105_0000095,mw 5.2,2018-11-05T18:35:53.5Z,-2.92,119.46,"SULAWESI, INDONESIA",10,EMSC
20181105_0000097,ml 2.1,2018-11-05T18:34:56.0Z,36.43,28.7,DODECANESE IS.-TURKEY BORDER REG,7,DDA
20181105_0000093,md 2.2,2018-11-05T18:11:21.4Z,36.44,-89.53,TENNESSEE,7,NEIR
20181105_0000092,ml 3.7,2018-11-05T18:07:58.2Z,37.17,28.79,WESTERN TURKEY,8,EMSC
20181105_0000094,ml 2.4,2018-11-05T17:51:17.7Z,41.44,19.66,ALBANIA,17,TIR
20181105_0000127,ml 3.8,2018-11-05T17:43:59.2Z,37.54,20.17,IONIAN SEA,2,EMSC
20181105_0000091,ml 2.0,2018-11-05T17:38:56.6Z,40.93,35.61,CENTRAL TURKEY,7,DDA
20181105_0000135,mb 4.4,2018-11-05T16:52:54.3Z,-31.21,-178.83,KERMADEC ISLANDS REGION,18,NEIC
20181105_0000075,md 2.1,2018-11-05T16:51:45.7Z,36.77,-121.48,CENTRAL CALIFORNIA,6,NC
20181105_0000078,m 3.6,2018-11-05T16:51:00.0Z,36.44,2.21,NORTHERN ALGERIA,10,ALG
20181105_0000077,ml 2.3,2018-11-05T16:44:54.4Z,39.59,26.15,NEAR THE COAST OF WESTERN TURKEY,2,EMSC
20181105_0000073,ml 2.5,2018-11-05T16:36:23.1Z,36.45,28.75,DODECANESE IS.-TURKEY BORDER REG,2,EMSC
20181105_0000074,ml 3.8,2018-11-05T16:20:00.4Z,37.52,20.72,IONIAN SEA,10,EMSC
20181105_0000072,ml 3.6,2018-11-05T16:10:48.9Z,37.29,20.68,IONIAN SEA,10,EMSC
20181105_0000069,ml 2.4,2018-11-05T15:48:33.2Z,19.3,-155.25,"ISLAND OF HAWAII, HAWAII",2,NEIR
20181105_0000070,ml 2.0,2018-11-05T15:43:36.1Z,39.99,15.62,SOUTHERN ITALY,9,ROM
20181105_0000067,ml 2.3,2018-11-05T15:35:31.9Z,39.57,-119.07,NEVADA,4,NEIC
20181105_0000071,mb 4.8,2018-11-05T15:21:24.7Z,0.47,125.49,MOLUCCA SEA,72,EMSC
20181105_0000065,ml 2.2,2018-11-05T15:00:04.5Z,38.6,42.94,EASTERN TURKEY,7,DDA
20181105_0000066,mb 4.7,2018-11-05T14:57:07.1Z,-20.7,169.93,VANUATU,133,EMSC
20181105_0000068,ml 3.0,2018-11-05T14:54:26.3Z,39.5,20.17,GREECE,10,EMSC
20181105_0000079,m 3.1,2018-11-05T14:49:34.0Z,16.76,-99.65,"GUERRERO, MEXICO",3,UNM
20181105_0000086,m 3.3,2018-11-05T14:48:29.0Z,16.34,-98.29,"OAXACA, MEXICO",15,UNM
20181105_0000062,mw 5.0,2018-11-05T14:46:54.8Z,29.25,130.53,"RYUKYU ISLANDS, JAPAN",10,EMSC
20181105_0000063,mb 4.9,2018-11-05T14:39:15.7Z,29.29,130.57,"RYUKYU ISLANDS, JAPAN",30,EMSC
20181105_0000085,m 3.8,2018-11-05T14:38:37.0Z,15.77,-93.94,"OFFSHORE CHIAPAS, MEXICO",75,UNM
20181105_0000138,ml 2.7,2018-11-05T14:37:16.2Z,37.46,20.54,IONIAN SEA,8,THE
20181105_0000084,m 3.7,2018-11-05T14:33:48.0Z,16.75,-99.47,"GUERRERO, MEXICO",8,UNM
20181105_0000061,mb 2.7,2018-11-05T14:30:27.7Z,36.79,-97.73,OKLAHOMA,5,NEIC
20181105_0000129,mb 4.4,2018-11-05T14:07:42.8Z,28.62,128.66,"RYUKYU ISLANDS, JAPAN",136,NEIC
20181105_0000087,m 3.7,2018-11-05T14:05:20.0Z,16.88,-94.67,"OAXACA, MEXICO",114,UNM
20181105_0000137,ml 2.7,2018-11-05T13:58:43.7Z,37.6,20.5,IONIAN SEA,1,THE
20181105_0000088,m 3.4,2018-11-05T13:55:54.0Z,16.25,-98.03,"OAXACA, MEXICO",5,UNM
20181105_0000058,ml 3.8,2018-11-05T13:50:48.0Z,-20.23,-69.16,"TARAPACA, CHILE",95,GUC
20181105_0000057,ml 3.4,2018-11-05T13:44:33.0Z,-24.06,-67.26,"SALTA, ARGENTINA",210,GUC
20181105_0000089,m 3.4,2018-11-05T13:41:49.0Z,16.22,-98,"OAXACA, MEXICO",6,UNM
20181105_0000056,ml 2.6,2018-11-05T13:34:46.4Z,35.91,37.48,SYRIA,6,DDA
20181105_0000090,m 3.7,2018-11-05T13:33:14.0Z,16.6,-100.42,"OFFSHORE GUERRERO, MEXICO",2,UNM
20181105_0000136,ml 3.3,2018-11-05T13:31:25.4Z,37.63,20.51,IONIAN SEA,5,THE
20181105_0000060,m 3.7,2018-11-05T13:25:30.0Z,7.86,-82.82,SOUTH OF PANAMA,4,UCR
20181105_0000080,m 3.1,2018-11-05T13:24:57.0Z,16.25,-98.04,"OAXACA, MEXICO",6,UNM
20181105_0000059,mb 4.5,2018-11-05T13:16:02.4Z,44.59,145.59,"HOKKAIDO, JAPAN REGION",10,EMSC
20181105_0000128,ml 3.7,2018-11-05T13:15:59.2Z,37.24,20.55,IONIAN SEA,10,EMSC
20181105_0000055,ml 3.7,2018-11-05T13:13:09.7Z,37.15,20.62,IONIAN SEA,2,EMSC
20181105_0000081,m 3.6,2018-11-05T13:10:33.0Z,16.24,-98.03,"OAXACA, MEXICO",5,UNM
20181105_0000053,ml 4.0,2018-11-05T13:03:24.7Z,37.14,20.64,IONIAN SEA,5,EMSC
20181105_0000082,m 4.0,2018-11-05T13:00:44.0Z,16.26,-98.07,"OAXACA, MEXICO",9,UNM
20181105_0000083,m 3.0,2018-11-05T12:55:06.0Z,16.23,-98.08,"OAXACA, MEXICO",10,UNM
20181105_0000121,ml 3.0,2018-11-05T12:50:54.4Z,37.62,20.51,IONIAN SEA,6,THE
20181105_0000064,mb 3.5,2018-11-05T12:48:26.7Z,52.52,92.65,"SOUTHWESTERN SIBERIA, RUSSIA",10,OBN
20181105_0000050,m 4.1,2018-11-05T12:48:21.0Z,16.62,-100.42,"OFFSHORE GUERRERO, MEXICO",2,UNM
20181105_0000049,mb 4.4,2018-11-05T12:45:29.4Z,15.02,-59.71,"EAST OF MARTINIQUE, WINDWARD IS.",24,NEIC
20181105_0000120,ml 3.3,2018-11-05T12:42:46.3Z,37.43,20.57,IONIAN SEA,1,THE
20181105_0000048,m 4.2,2018-11-05T12:37:43.0Z,16.61,-100.42,"OFFSHORE GUERRERO, MEXICO",5,UNM
20181105_0000046,ml 4.0,2018-11-05T12:22:33.0Z,-24.27,-67.5,"SALTA, ARGENTINA",209,GUC
20181105_0000047,ml 4.1,2018-11-05T12:21:56.0Z,37.44,20.84,IONIAN SEA,10,EMSC
20181105_0000044,ml 3.3,2018-11-05T11:52:38.7Z,68.46,-147.13,NORTHERN ALASKA,16,NEIR
20181105_0000045,ml 3.5,2018-11-05T11:50:47.8Z,37.86,20.7,IONIAN SEA,2,EMSC
20181105_0000149,ml 2.8,2018-11-05T11:35:08.5Z,37.44,20.65,IONIAN SEA,1,THE
20181105_0000043,ml 2.4,2018-11-05T11:30:37.5Z,19.05,-155.4,"ISLAND OF HAWAII, HAWAII",30,NEIR
20181105_0000148,ml 2.9,2018-11-05T11:23:32.1Z,37.4,20.58,IONIAN SEA,1,THE
20181105_0000041,md 2.1,2018-11-05T11:10:20.4Z,38.78,-122.76,NORTHERN CALIFORNIA,1,NC
20181105_0000042,m 4.1,2018-11-05T11:06:00.0Z,16.87,-99.34,"GUERRERO, MEXICO",28,UNM
20181105_0000039,ml 2.2,2018-11-05T10:49:58.2Z,33.49,-116.8,SOUTHERN CALIFORNIA,2,NEIR
20181105_0000147,ml 2.9,2018-11-05T10:46:37.7Z,37.42,20.6,IONIAN SEA,1,THE
20181105_0000153,ml 3.0,2018-11-05T10:39:44.0Z,37.41,20.62,IONIAN SEA,1,THE
20181105_0000040,mb 4.4,2018-11-05T10:36:47.1Z,16.2,-95.02,"OFFSHORE OAXACA, MEXICO",43,NEIC
20181105_0000152,ml 3.0,2018-11-05T10:36:19.9Z,37.63,20.48,IONIAN SEA,4,THE
20181105_0000151,ml 2.9,2018-11-05T10:31:37.6Z,37.48,20.57,IONIAN SEA,1,THE
20181105_0000150,ml 3.0,2018-11-05T10:27:32.8Z,37.2,20.64,IONIAN SEA,1,THE
20181105_0000038,ml 2.1,2018-11-05T10:27:28.9Z,38.82,15.75,"SICILY, ITALY",83,EMSC
20181105_0000037,md 2.0,2018-11-05T10:13:54.7Z,36.51,-121.09,CENTRAL CALIFORNIA,5,NC
20181105_0000036,md 2.1,2018-11-05T09:48:36.3Z,36.76,-121.06,CENTRAL CALIFORNIA,1,NC
20181105_0000098,ml 3.3,2018-11-05T09:43:39.0Z,69.53,-144.3,NORTHERN ALASKA,6,NEIR
20181105_0000144,ml 2.6,2018-11-05T09:32:42.9Z,34.8,24.92,"CRETE, GREECE",6,THE
20181105_0000143,ml 3.4,2018-11-05T09:26:00.3Z,37.62,20.52,IONIAN SEA,1,THE
20181105_0000035,ml 3.4,2018-11-05T09:18:45.1Z,37.47,20.55,IONIAN SEA,2,EMSC
20181105_0000030,ml 4.4,2018-11-05T08:31:13.3Z,37.52,20.68,IONIAN SEA,10,EMSC
20181105_0000033,m 2.1,2018-11-05T08:20:18.0Z,-4.18,122.47,"SULAWESI, INDONESIA",5,DJA
20181105_0000119,ml 3.1,2018-11-05T07:57:10.5Z,37.63,20.5,IONIAN SEA,2,THE
20181105_0000118,ml 3.2,2018-11-05T07:44:03.3Z,37.59,20.39,IONIAN SEA,1,THE
20181105_0000031,mb 4.5,2018-11-05T07:27:22.5Z,12.57,-88.88,OFFSHORE EL SALVADOR,40,NEIC
20181105_0000026,ml 2.9,2018-11-05T07:20:15.0Z,36.18,-9.57,WEST OF GIBRALTAR,6,INMG
20181105_0000027,ml 3.9,2018-11-05T07:13:31.0Z,-24.26,-67.32,"SALTA, ARGENTINA",195,GUC
20181105_0000028,m 4.2,2018-11-05T07:06:32.0Z,27.91,-112.16,GULF OF CALIFORNIA,10,UNM
20181105_0000054,m 3.2,2018-11-05T06:58:30.0Z,9.98,-84.56,COSTA RICA,6,UCR
20181105_0000025,ml 3.6,2018-11-05T06:55:22.3Z,37.8,20.57,IONIAN SEA,10,EMSC
20181105_0000051,m 3.4,2018-11-05T06:46:30.0Z,8.58,-82.83,PANAMA-COSTA RICA BORDER REGION,23,UCR
20181105_0000023,mb 4.8,2018-11-05T06:46:13.7Z,37.69,20.39,IONIAN SEA,10,EMSC
20181105_0000076,ml 2.2,2018-11-05T06:29:50.9Z,46.87,-114.3,WESTERN MONTANA,4,NEIR
20181105_0000022,ml 3.1,2018-11-05T06:28:14.9Z,69.62,-144.82,NORTHERN ALASKA,0,NEIR
20181105_0000021,ml 2.3,2018-11-05T06:22:15.0Z,40.47,15.89,SOUTHERN ITALY,10,ROM
20181105_0000034,ml 2.5,2018-11-05T06:18:40.5Z,18.09,-68.44,DOMINICAN REPUBLIC REGION,132,NEIC
20181105_0000145,ml 3.2,2018-11-05T06:14:24.1Z,55.89,-149.98,GULF OF ALASKA,11,NEIR
20181105_0000032,ml 2.1,2018-11-05T06:07:26.9Z,18.57,-66.83,PUERTO RICO REGION,87,NEIC
20181105_0000024,ml 3.5,2018-11-05T06:05:51.5Z,38.72,48.64,AZERBAIJAN,9,AZER
20181105_0000117,ml 3.2,2018-11-05T05:49:30.4Z,37.62,20.47,IONIAN SEA,1,THE
20181105_0000020,md 2.3,2018-11-05T05:30:51.1Z,40.39,-120.52,NORTHERN CALIFORNIA,1,NC
20181105_0000142,ml 2.8,2018-11-05T05:24:56.0Z,37.62,20.48,IONIAN SEA,1,THE
20181105_0000141,ml 2.7,2018-11-05T05:09:14.3Z,37.53,20.48,IONIAN SEA,1,THE
20181105_0000019,ml 3.2,2018-11-05T04:49:32.0Z,-18.14,-69.13,"ORURO, BOLIVIA",162,GUC
20181105_0000018,ml 3.9,2018-11-05T04:46:16.4Z,27.41,52.69,SOUTHERN IRAN,8,TEH
20181105_0000016,ml 2.8,2018-11-05T04:16:45.0Z,42.99,0.18,PYRENEES,2,LDG
20181105_0000140,ml 3.1,2018-11-05T04:14:09.1Z,37.44,20.54,IONIAN SEA,1,THE
20181105_0000017,ml 2.6,2018-11-05T04:08:49.5Z,62.44,-150.99,CENTRAL ALASKA,63,NEIC
20181105_0000139,ml 2.8,2018-11-05T04:05:21.6Z,37.48,20.54,IONIAN SEA,1,THE
20181105_0000133,ml 3.1,2018-11-05T04:01:41.6Z,37.63,20.49,IONIAN SEA,1,THE
20181105_0000015,ml 2.5,2018-11-05T03:55:46.5Z,38.33,26.39,NEAR THE COAST OF WESTERN TURKEY,12,EMSC
20181105_0000132,ml 3.1,2018-11-05T03:46:57.0Z,37.2,20.66,IONIAN SEA,1,THE
20181105_0000014,md 2.3,2018-11-05T03:46:33.3Z,19.38,-154.91,"HAWAII REGION, HAWAII",6,NEIR
20181105_0000013,ml 3.1,2018-11-05T03:28:07.0Z,-32.83,-72.04,"OFFSHORE VALPARAISO, CHILE",23,GUC
20181105_0000012,ml 2.2,2018-11-05T03:09:10.6Z,36.44,28.7,DODECANESE IS.-TURKEY BORDER REG,11,DDA
20181105_0000011,m 3.2,2018-11-05T03:01:55.0Z,37.8,124.9,YELLOW SEA,10,SEO
20181105_0000131,ml 3.2,2018-11-05T02:56:04.4Z,37.47,20.55,IONIAN SEA,1,THE
20181105_0000010,mb 4.4,2018-11-05T02:55:14.7Z,-20.13,-70.88,"OFFSHORE TARAPACA, CHILE",40,EMSC
20181105_0000009,mb 4.9,2018-11-05T02:54:07.1Z,10.73,122.4,"PANAY, PHILIPPINES",10,EMSC
20181105_0000008,ml 2.6,2018-11-05T02:50:06.1Z,19.17,-155.48,"ISLAND OF HAWAII, HAWAII",33,NEIC
